,subject_1,subject_2,subject_3,gender
8986,52,19,13,0
8987,93,17,23,0
8988,33,2,36,0
8989,5,58,6,0
8990,19,62,20,0
8991,55,22,56,1
8992,84,70,1,1
8993,53,67,93,0
8994,41,32,94,1
8995,77,21,54,1
8996,52,32,12,0
8997,57,64,93,1
8998,19,28,17,0
8999,45,51,18,0
9000,15,63,80,1
9001,10,87,3,0
9002,94,89,91,1
9003,83,12,48,0
9004,29,25,38,0
9005,87,67,20,0
9006,17,40,45,0
9007,27,73,24,0
9008,57,34,71,0
9009,88,95,79,0
9010,83,68,41,0
9011,32,45,21,0
9012,93,69,88,1
9013,74,54,10,0
9014,19,89,65,0
9015,15,43,74,0
9016,6,16,23,0
9017,11,23,10,0
9018,51,19,69,0
9019,27,3,62,0
9020,6,48,52,0
9021,1,90,91,1
9022,23,92,48,0
9023,52,29,55,0
9024,51,77,88,1
9025,8,36,8,0
9026,60,66,43,0
9027,98,20,20,0
9028,54,46,38,1
9029,76,5,16,0
9030,42,63,7,0
9031,80,82,35,0
9032,29,67,83,0
9033,93,13,3,0
9034,31,28,96,0
9035,17,38,86,0
9036,71,23,58,0
9037,53,94,82,0
9038,48,11,76,1
9039,54,90,12,1
9040,18,10,99,0
9041,33,96,40,0
9042,17,64,34,0
9043,74,83,74,1
9044,16,84,52,0
9045,86,21,9,0
9046,39,9,36,0
9047,63,63,12,0
9048,50,3,48,0
9049,43,51,42,0
9050,63,8,65,0
9051,52,10,22,0
9052,57,32,4,0
9053,50,77,78,0
9054,60,24,43,0
9055,5,12,16,0
9056,74,49,20,0
9057,20,1,62,0
9058,30,47,7,0
9059,56,15,94,0
9060,94,49,50,1
9061,44,60,95,0
9062,65,85,48,0
9063,4,80,53,1
9064,88,14,81,0
9065,71,23,83,0
9066,4,79,96,0
9067,11,71,49,1
9068,42,7,99,0
9069,37,84,8,0
9070,63,46,64,1
9071,89,78,92,1
9072,14,20,53,0
9073,20,82,38,1
9074,92,53,49,0
9075,69,7,81,0
9076,98,66,1,0
9077,29,4,29,0
9078,18,63,83,1
9079,49,91,70,1
9080,39,85,69,0
9081,47,82,66,0
9082,49,34,60,0
9083,5,84,23,0
9084,63,38,24,0
9085,51,97,98,1
9086,44,12,51,0
9087,94,25,80,0
9088,60,87,55,1
9089,17,37,79,1
9090,86,74,62,0
9091,72,68,78,0
9092,73,86,50,0
9093,97,5,15,0
9094,24,89,73,0
9095,62,94,72,1
9096,13,32,6,0
9097,87,98,3,0
9098,9,71,31,0
9099,46,99,72,0
9100,28,63,11,0
9101,82,37,64,0
9102,25,85,96,0
9103,84,90,12,0
9104,45,27,45,0
9105,47,96,17,0
9106,30,62,30,0
9107,82,83,83,0
9108,68,84,31,0
9109,74,10,64,0
9110,96,92,87,0
9111,72,92,78,0
9112,82,56,43,1
9113,58,14,35,0
9114,76,43,78,0
9115,49,7,8,0
9116,13,57,98,0
9117,1,19,83,1
9118,4,50,43,0
9119,74,56,54,0
9120,51,98,70,0
9121,6,71,77,0
9122,16,28,40,0
9123,90,61,85,0
9124,74,96,96,0
9125,62,49,78,0
9126,28,22,42,0
9127,93,71,94,0
9128,29,9,51,0
9129,2,44,95,0
9130,42,34,49,0
9131,14,90,93,0
9132,30,87,56,0
9133,6,64,24,0
9134,46,43,20,0
9135,5,89,27,0
9136,27,77,81,1
9137,32,55,88,1
9138,13,33,86,0
9139,17,51,26,0
9140,17,14,45,0
9141,2,59,55,0
9142,55,39,86,1
9143,38,71,40,1
9144,20,64,42,0
9145,37,26,77,0
9146,3,10,43,0
9147,55,38,56,0
9148,75,40,66,0
9149,16,28,73,0
9150,96,65,86,1
9151,12,68,56,0
9152,3,35,77,0
9153,17,63,67,0
9154,65,63,38,0
9155,2,45,51,0
9156,75,83,23,0
9157,15,48,66,1
9158,70,92,20,0
9159,81,20,79,1
9160,83,59,73,1
9161,92,92,73,1
9162,6,71,25,0
9163,30,57,36,0
9164,32,81,7,0
9165,54,87,48,0
9166,17,33,36,0
9167,41,76,63,0
9168,27,94,45,1
9169,61,91,70,1
9170,50,40,93,0
9171,30,7,38,0
9172,14,82,27,0
9173,61,78,1,0
9174,43,46,78,0
9175,82,79,95,0
9176,58,73,24,0
9177,3,83,1,0
9178,41,14,15,0
9179,83,28,42,0
9180,32,63,33,0
9181,21,47,53,0
9182,51,19,75,1
9183,47,14,23,0
9184,73,95,17,0
9185,57,80,49,1
9186,89,28,41,0
9187,10,8,94,0
9188,51,41,62,0
9189,94,19,75,0
9190,52,58,2,0
9191,84,29,53,0
9192,60,91,4,0
9193,90,66,55,0
9194,92,59,77,0
9195,93,56,71,1
9196,80,40,81,0
9197,46,74,36,0
9198,82,95,88,0
9199,84,10,66,0
9200,88,67,1,0
9201,61,43,45,0
9202,35,65,35,0
9203,40,53,25,0
9204,75,21,14,0
9205,12,6,68,0
9206,99,7,86,1
9207,1,61,57,0
9208,92,79,59,1
9209,10,87,96,0
9210,6,84,30,0
9211,16,52,12,0
9212,83,32,31,0
9213,95,8,27,0
9214,53,55,7,0
9215,9,99,97,0
9216,24,93,81,0
9217,41,34,7,0
9218,70,83,18,1
9219,88,2,34,0
9220,37,46,2,0
9221,75,58,93,0
9222,69,2,30,0
9223,92,94,75,0
9224,44,93,68,0
9225,36,57,3,0
9226,28,3,27,0
9227,46,18,68,0
9228,78,14,90,0
9229,40,47,90,0
9230,52,35,23,0
9231,78,93,27,0
9232,39,53,75,0
9233,98,86,79,0
9234,40,63,69,0
9235,24,76,66,0
9236,22,64,37,0
9237,58,45,68,0
9238,26,4,75,1
9239,60,12,12,0
9240,14,41,78,0
9241,9,10,25,0
9242,86,90,79,0
9243,7,71,46,0
9244,96,69,34,0
9245,30,49,60,0
9246,90,11,65,0
9247,3,89,46,1
9248,10,81,96,0
9249,18,4,65,0
9250,82,89,59,0
9251,33,6,73,0
9252,53,12,99,0
9253,87,18,51,0
9254,85,52,69,0
9255,39,60,69,0
9256,95,90,67,0
9257,14,9,13,0
9258,65,17,90,0
9259,31,66,43,1
9260,51,6,29,0
9261,18,40,42,0
9262,92,66,35,0
9263,93,56,43,0
9264,91,30,13,0
9265,26,50,89,0
9266,81,13,14,0
9267,32,30,74,0
9268,7,54,81,1
9269,87,19,42,1
9270,44,66,87,0
9271,60,39,96,0
9272,43,89,3,0
9273,41,97,6,1
9274,8,77,77,1
9275,71,18,13,0
9276,69,78,62,1
9277,41,8,80,0
9278,7,2,3,0
9279,67,10,11,0
9280,44,7,51,0
9281,57,81,37,0
9282,92,76,20,0
9283,2,92,38,1
9284,95,24,84,0
9285,24,76,37,0
9286,26,50,89,0
9287,60,15,42,0
9288,25,54,23,0
9289,33,47,90,0
9290,21,32,20,0
9291,49,8,15,0
9292,82,6,1,0
9293,49,50,68,0
9294,53,62,80,1
9295,92,67,1,0
9296,75,55,56,0
9297,30,84,11,0
9298,6,46,63,0
9299,73,6,20,0
9300,52,62,91,0
9301,8,46,61,0
9302,15,90,49,0
9303,94,17,84,0
9304,17,70,42,0
9305,10,15,16,0
9306,46,79,1,0
9307,77,66,64,0
9308,45,3,62,1
9309,3,69,47,0
9310,33,40,1,0
9311,2,56,87,0
9312,33,29,50,0
9313,3,97,27,1
9314,4,12,52,0
9315,54,69,88,0
9316,4,44,73,0
9317,98,13,42,0
9318,19,39,99,1
9319,35,94,54,1
9320,14,99,34,1
9321,4,76,47,1
9322,25,94,67,0
9323,53,28,72,0
9324,70,84,78,0
9325,65,65,33,0
9326,63,27,68,0
9327,11,59,44,0
9328,57,52,88,0
9329,90,59,69,0
9330,71,89,37,0
9331,38,34,69,0
9332,20,17,98,0
9333,55,66,22,0
9334,9,6,23,0
9335,9,44,61,0
9336,31,93,79,0
9337,95,36,91,0
9338,27,81,54,0
9339,63,30,8,0
9340,47,19,5,0
9341,45,64,6,0
9342,58,14,34,0
9343,26,26,41,0
9344,12,91,37,1
9345,26,57,66,0
9346,27,18,86,1
9347,73,37,97,0
9348,80,53,58,1
9349,61,96,57,1
9350,45,29,95,0
9351,87,56,16,0
9352,93,27,12,0
9353,96,53,17,0
9354,63,26,81,1
9355,94,78,27,0
9356,89,16,25,0
9357,94,72,29,1
9358,5,11,83,0
9359,82,97,84,0
9360,54,68,77,1
9361,66,86,99,1
9362,74,68,58,1
9363,86,17,56,1
9364,61,3,9,0
9365,79,77,21,1
9366,38,88,2,0
9367,69,95,89,1
9368,71,34,77,0
9369,20,19,32,0
9370,30,90,37,0
9371,73,8,30,0
9372,1,79,14,0
9373,48,15,47,0
9374,99,82,83,0
9375,18,27,75,1
9376,71,50,87,0
9377,30,97,71,0
9378,3,79,24,1
9379,33,7,86,1
9380,41,78,89,0
9381,81,27,22,0
9382,16,41,25,0
9383,50,68,79,0
9384,10,47,50,0
9385,33,32,47,0
9386,43,61,60,0
9387,53,75,95,0
9388,99,9,39,0
9389,45,88,87,0
9390,77,63,85,1
9391,13,81,63,1
9392,90,75,9,0
9393,57,43,29,0
9394,77,94,43,0
9395,97,91,95,0
9396,53,17,38,0
9397,78,81,29,0
9398,88,83,65,0
9399,77,29,82,0
9400,80,15,35,0
9401,84,84,24,1
9402,82,41,33,1
9403,45,89,92,1
9404,67,82,22,0
9405,22,4,75,0
9406,50,25,66,1
9407,92,2,50,0
9408,61,8,43,0
9409,75,59,23,1
9410,99,36,64,1
9411,34,87,71,0
9412,9,23,76,0
9413,51,32,84,0
9414,61,33,46,0
9415,6,8,25,0
9416,54,91,35,0
9417,63,79,45,1
9418,80,72,11,0
9419,28,29,54,0
9420,74,37,7,0
9421,1,40,97,1
9422,85,1,13,0
9423,52,54,9,0
9424,62,46,17,0
9425,29,12,50,0
9426,59,47,79,0
9427,47,55,81,0
9428,60,41,23,0
9429,62,19,83,1
9430,96,64,60,1
9431,63,21,6,0
9432,33,81,8,0
9433,62,58,10,0
9434,23,89,67,0
9435,94,77,53,1
9436,80,44,5,0
9437,52,94,98,0
9438,72,83,54,0
9439,78,31,80,0
9440,89,39,90,0
9441,99,30,82,0
9442,27,75,16,0
9443,6,82,75,1
9444,92,71,56,0
9445,24,5,80,1
9446,29,1,15,0
9447,67,31,66,0
9448,70,59,56,0
9449,24,36,54,0
9450,71,22,77,0
9451,83,36,55,1
9452,31,55,96,0
9453,39,12,30,0
9454,3,78,80,0
9455,39,78,18,0
9456,9,43,39,0
9457,37,82,75,0
9458,35,38,57,0
9459,26,32,47,0
9460,76,50,68,1
9461,98,85,50,0
9462,16,45,9,0
9463,93,74,74,0
9464,10,15,2,0
9465,64,8,1,0
9466,2,43,3,0
9467,92,74,84,0
9468,48,69,92,0
9469,45,5,79,0
9470,8,61,17,0
9471,37,67,97,0
9472,73,93,52,1
9473,80,15,81,0
9474,24,23,83,0
9475,21,19,5,0
9476,11,30,3,0
9477,80,75,58,1
9478,56,24,75,0
9479,59,45,19,0
9480,13,65,87,0
9481,27,48,86,1
9482,51,64,69,0
9483,1,88,33,1
9484,95,42,87,0
9485,63,74,88,0
9486,87,39,40,1
9487,72,76,32,0
9488,12,16,12,0
9489,21,25,2,0
9490,88,73,95,0
9491,54,23,16,0
9492,87,61,46,0
9493,98,46,40,0
9494,55,78,30,1
9495,92,97,49,0
9496,55,23,88,0
9497,8,40,96,0
9498,87,18,88,0
9499,4,22,59,1
9500,90,75,97,0
9501,25,63,85,1
9502,15,18,78,0
9503,15,9,38,0
9504,7,45,78,0
9505,6,14,33,0
9506,16,82,91,0
9507,14,8,88,0
9508,23,56,29,1
9509,21,4,16,0
9510,96,30,87,0
9511,77,37,32,0
9512,53,91,84,0
9513,12,69,9,0
9514,12,25,90,0
9515,23,15,63,0
9516,63,47,90,0
9517,58,98,16,0
9518,10,42,40,0
9519,24,41,85,0
9520,37,71,57,1
9521,48,58,77,0
9522,7,94,26,0
9523,52,2,71,0
9524,66,2,39,0
9525,39,72,70,0
9526,51,96,61,0
9527,66,97,51,0
9528,7,90,43,0
9529,46,97,56,0
9530,88,42,30,0
9531,35,42,98,1
9532,15,46,65,0
9533,69,30,79,1
9534,80,12,50,1
9535,83,14,12,0
9536,78,51,44,0
9537,98,73,67,0
9538,45,54,64,0
9539,77,2,33,0
9540,56,27,33,0
9541,42,26,70,0
9542,51,28,11,0
9543,58,39,6,0
9544,13,68,50,0
9545,72,3,83,0
9546,70,97,75,0
9547,89,55,16,0
9548,85,3,28,0
9549,44,2,6,0
9550,28,26,35,0
9551,39,96,75,1
9552,78,6,23,0
9553,88,70,59,0
9554,40,60,51,0
9555,90,91,43,1
9556,21,63,63,1
9557,89,98,80,0
9558,25,94,94,0
9559,39,31,81,0
9560,26,43,61,0
9561,4,1,39,0
9562,92,65,81,0
9563,97,28,24,0
9564,91,18,33,0
9565,68,21,85,0
9566,28,8,91,0
9567,17,77,47,0
9568,31,16,17,0
9569,43,74,45,1
9570,96,33,2,0
9571,16,49,79,1
9572,59,99,97,0
9573,80,56,96,1
9574,31,23,32,0
9575,28,88,73,0
9576,67,56,73,1
9577,84,66,66,0
9578,72,20,66,0
9579,77,17,83,1
9580,89,3,2,0
9581,37,94,49,0
9582,69,51,7,0
9583,5,62,78,1
9584,57,59,32,0
9585,87,73,6,0
9586,96,8,1,0
9587,14,27,70,0
9588,50,64,7,0
9589,22,82,38,0
9590,39,91,83,1
9591,57,92,59,1
9592,53,70,6,0
9593,81,84,4,0
9594,65,52,48,1
9595,89,19,98,0
9596,25,52,16,0
9597,81,73,44,0
9598,63,78,86,0
9599,79,91,43,1
9600,76,29,39,0
9601,11,21,24,0
9602,63,78,40,0
9603,35,34,87,1
9604,51,80,14,0
9605,72,1,71,0
9606,7,43,94,0
9607,9,78,4,0
9608,37,36,10,0
9609,45,24,66,0
9610,87,97,29,0
9611,66,58,37,1
9612,95,85,81,1
9613,73,70,82,0
9614,58,79,51,0
9615,93,31,51,0
9616,13,89,14,1
9617,12,77,27,0
9618,55,89,87,1
9619,77,77,40,0
9620,13,26,30,0
9621,82,96,89,1
9622,99,61,59,0
9623,44,3,88,0
9624,9,1,87,0
9625,4,66,21,0
9626,67,99,17,0
9627,29,66,12,0
9628,83,42,19,1
9629,78,86,89,0
9630,17,21,29,0
9631,88,16,51,0
9632,72,61,98,1
9633,86,61,86,1
9634,22,96,72,1
9635,96,78,2,1
9636,6,95,82,0
9637,75,74,62,0
9638,52,37,4,0
9639,25,15,15,0
9640,14,83,4,0
9641,45,41,58,0
9642,28,61,37,1
9643,83,84,89,0
9644,54,5,45,0
9645,19,92,84,0
9646,91,78,39,0
9647,94,80,8,1
9648,85,59,75,0
9649,44,25,88,0
9650,84,24,99,0
9651,95,15,3,0
9652,10,18,12,0
9653,12,27,51,0
9654,57,10,77,0
9655,21,63,61,0
9656,72,81,12,1
9657,24,64,63,0
9658,52,56,9,0
9659,17,76,22,0
9660,84,3,61,0
9661,50,60,68,0
9662,14,94,96,1
9663,53,14,88,0
9664,62,57,19,0
9665,17,18,17,0
9666,35,76,89,1
9667,17,58,15,0
9668,51,86,70,0
9669,12,36,85,0
9670,40,27,35,0
9671,6,11,52,0
9672,82,37,52,1
9673,71,35,27,0
9674,95,13,66,1
9675,76,33,14,0
9676,5,7,48,0
9677,97,49,46,0
9678,11,69,15,0
9679,83,24,26,0
9680,85,57,92,0
9681,74,52,58,0
9682,39,12,27,0
9683,96,23,12,0
9684,40,35,81,0
9685,53,42,7,0
9686,77,5,75,1
9687,65,99,93,0
9688,97,99,3,0
9689,46,7,65,1
9690,7,12,5,0
9691,47,79,48,0
9692,37,77,83,1
9693,64,7,7,0
9694,20,60,94,0
9695,49,86,45,1
9696,12,90,20,0
9697,82,26,33,0
9698,47,7,95,0
9699,85,61,33,0
9700,35,83,48,0
9701,41,68,57,0
9702,37,56,38,0
9703,99,50,93,0
9704,81,93,23,1
9705,92,34,47,0
9706,32,59,5,0
9707,81,84,62,0
9708,72,32,37,0
9709,55,26,30,0
9710,17,43,14,0
9711,75,91,97,0
9712,88,80,50,0
9713,35,65,86,0
9714,14,97,86,0
9715,20,7,2,0
9716,82,95,93,0
9717,86,41,65,0
9718,34,33,57,0
9719,45,39,30,0
9720,38,7,64,1
9721,64,63,59,0
9722,37,70,41,1
9723,89,79,12,0
9724,47,6,89,1
9725,10,39,68,0
9726,99,46,50,1
9727,67,27,38,1
9728,47,72,74,0
9729,78,2,16,0
9730,24,94,34,0
9731,11,92,38,0
9732,69,29,46,0
9733,51,92,88,0
9734,31,83,96,0
9735,80,69,4,0
9736,18,42,29,0
9737,49,6,90,1
9738,22,90,73,0
9739,68,40,87,1
9740,51,27,67,0
9741,70,16,62,0
9742,76,47,71,0
9743,41,81,56,0
9744,15,43,21,0
9745,41,31,78,0
9746,14,78,60,0
9747,42,15,84,1
9748,98,21,19,0
9749,53,59,78,0
9750,70,77,3,0
9751,76,30,92,0
9752,64,86,51,0
9753,86,92,77,0
9754,71,85,73,0
9755,84,87,87,1
9756,24,71,79,1
9757,41,84,88,0
9758,66,50,81,0
9759,25,19,62,1
9760,43,60,60,1
9761,41,1,23,0
9762,84,4,52,0
9763,2,52,57,0
9764,83,99,13,0
9765,54,58,58,1
9766,37,8,55,0
9767,89,49,67,0
9768,64,45,8,0
9769,79,19,64,0
9770,36,99,41,0
9771,78,99,8,0
9772,96,20,94,1
9773,7,5,99,0
9774,74,43,8,0
9775,99,72,31,0
9776,94,14,71,0
9777,13,95,48,1
9778,66,16,43,1
9779,24,86,36,0
9780,5,73,50,1
9781,69,38,98,0
9782,34,44,54,0
9783,58,50,83,1
9784,39,49,95,0
9785,45,73,98,0
9786,78,4,83,1
9787,31,91,85,0
9788,37,73,50,0
9789,40,99,10,0
9790,44,76,62,0
9791,47,98,18,0
9792,85,77,85,0
9793,30,76,30,0
9794,87,33,18,0
9795,71,27,6,0
9796,71,35,70,0
9797,7,23,44,0
9798,45,15,51,1
9799,4,78,42,0
9800,86,49,54,0
9801,41,28,66,0
9802,76,21,90,0
9803,47,79,91,0
9804,55,44,55,1
9805,22,61,82,1
9806,1,94,37,0
9807,93,59,8,0
9808,31,73,31,0
9809,51,94,17,0
9810,62,83,6,0
9811,24,90,17,0
9812,93,82,88,0
9813,19,61,11,0
9814,23,51,84,0
9815,15,83,96,0
9816,19,69,23,0
9817,35,52,43,1
9818,64,34,33,0
9819,76,93,53,0
9820,76,21,1,0
9821,25,41,84,1
9822,13,98,37,0
9823,65,17,90,0
9824,37,76,37,0
9825,82,59,26,0
9826,2,18,25,0
9827,45,53,30,1
9828,78,77,63,0
9829,17,27,57,0
9830,61,54,86,0
9831,51,50,15,0
9832,16,91,3,0
9833,25,38,92,1
9834,35,18,85,0
9835,52,27,36,0
9836,27,89,30,0
9837,4,57,4,0
9838,26,36,37,0
9839,94,95,52,0
9840,18,74,54,0
9841,49,10,48,0
9842,59,33,10,0
9843,79,73,70,0
9844,87,78,87,1
9845,58,26,24,0
9846,86,24,75,1
9847,15,38,71,0
9848,64,89,61,0
9849,80,62,30,0
9850,85,49,72,0
9851,39,18,13,0
9852,98,98,34,0
9853,19,58,48,0
9854,80,83,70,0
9855,67,22,89,0
9856,72,15,30,0
9857,19,43,68,0
9858,77,73,10,1
9859,16,90,73,1
9860,1,51,77,1
9861,17,12,51,0
9862,45,22,30,0
9863,53,7,95,0
9864,5,89,83,0
9865,22,88,32,0
9866,27,34,34,0
9867,87,50,92,0
9868,85,13,88,0
9869,53,87,66,0
9870,43,83,72,0
9871,36,62,3,0
9872,51,42,87,1
9873,35,81,55,1
9874,31,96,59,0
9875,49,16,71,0
9876,28,47,90,1
9877,70,83,24,0
9878,81,69,95,0
9879,68,68,89,1
9880,49,54,3,0
9881,75,31,9,0
9882,12,38,61,0
9883,63,8,77,0
9884,1,71,67,1
9885,79,27,67,0
9886,99,68,4,0
9887,75,62,57,0
9888,89,41,18,0
9889,73,13,42,0
9890,44,57,6,0
9891,9,68,72,1
9892,28,3,4,0
9893,98,71,12,0
9894,68,25,62,0
9895,9,97,41,0
9896,89,17,45,1
9897,29,74,75,0
9898,11,76,99,0
9899,46,15,45,0
9900,10,97,39,0
9901,24,85,39,0
9902,39,7,81,1
9903,37,89,40,0
9904,57,39,83,0
9905,19,48,54,0
9906,72,22,96,0
9907,11,51,3,0
9908,92,55,64,0
9909,1,25,10,0
9910,53,13,40,0
9911,3,98,82,1
9912,35,57,25,0
9913,32,52,43,0
9914,56,79,84,0
9915,36,33,90,0
9916,61,46,40,0
9917,45,59,44,0
9918,17,19,9,0
9919,4,17,72,1
9920,28,10,73,0
9921,27,62,92,0
9922,3,70,20,0
9923,91,58,41,0
9924,79,46,86,0
9925,68,55,10,0
9926,21,84,47,1
9927,42,85,18,0
9928,61,76,30,0
9929,41,77,15,0
9930,4,39,1,0
9931,51,90,5,0
9932,42,78,97,0
9933,7,81,60,1
9934,89,47,85,0
9935,59,77,26,0
9936,97,1,89,0
9937,67,8,83,1
9938,22,74,16,0
9939,7,10,15,0
9940,50,88,62,0
9941,51,23,47,0
9942,54,31,33,0
9943,26,12,36,0
9944,54,96,32,0
9945,64,77,89,0
9946,34,3,97,0
9947,13,71,78,1
9948,87,63,13,0
9949,83,54,55,0
9950,91,59,97,0
9951,78,39,67,0
9952,88,17,69,1
9953,32,69,69,0
9954,53,25,74,1
9955,50,15,95,0
9956,48,66,78,0
9957,86,21,2,0
9958,34,57,36,0
9959,38,63,47,0
9960,48,13,66,0
9961,55,87,47,0
9962,85,5,24,0
9963,64,87,64,0
9964,2,15,55,0
9965,84,87,7,0
9966,92,89,94,0
9967,56,19,8,0
9968,52,36,5,0
9969,41,58,64,0
9970,27,64,26,1
9971,62,46,1,0
9972,50,46,71,1
9973,16,93,3,0
9974,70,77,92,0
9975,87,72,68,0
9976,69,67,20,0
9977,67,3,1,0
9978,17,26,56,0
9979,17,76,88,0
9980,96,80,87,0
9981,57,93,11,1
9982,5,8,76,0
9983,25,8,58,0
9984,40,55,42,0
9985,53,98,78,0
9986,57,85,24,1
9987,52,62,36,0
9988,17,68,74,0
9989,24,51,25,0
9990,46,19,84,0
9991,39,19,60,0
9992,17,81,37,0
9993,39,83,28,0
9994,29,49,19,0
9995,18,30,38,0
9996,33,53,37,0
9997,78,46,81,1
9998,56,19,99,0
9999,60,18,13,0
